Project,Repo,Project license,Repo License,Sourcerank
NPM/humanize-duration-ts,https://github.com/Nightapes/HumanizeDuration.ts,MIT,Unlicense,8
NPM/cordova-plugin-adunite,https://github.com/txchen/adgap,MIT,GPL-2.0,8
NPM/vmmng,https://github.com/andreicek/vmmng,MIT,GPL-2.0,8
NPM/typeless,https://github.com/wikiwi/typeless,MIT,Apache-2.0,8
NPM/css-widows,https://github.com/mrmrs/css-widows,MIT,ISC,8
NPM/selectly,https://github.com/souporserious/selectly,MIT,ISC,8
NPM/empty-file,https://github.com/shinnn/empty-file,MIT,Unlicense,8
NPM/blpapi-http,https://github.com/bloomberg/blpapi-http,MIT,Apache-2.0,8
NPM/generator-timewarp,https://github.com/mcarella/timewarp,MIT,Apache-2.0,8
NPM/css-squares,https://github.com/mrmrs/css-squares,MIT,ISC,8
NPM/cord,https://github.com/ELLIOTTCABLE/cord,MIT,ISC,8
NPM/vw,https://github.com/voxsoftware/nodejs-vw,MIT,GPL-2.0,8
NPM/chain-middleware,https://github.com/simplyianm/chain-middleware,MIT,BSD-3-Clause,8
NPM/helpers-utils,https://github.com/helpers/helpers-utils,MIT,BSD-3-Clause,8
NPM/css-opacity,https://github.com/mrmrs/css-opacity,MIT,ISC,8
NPM/css-min-height-scale,https://github.com/mrmrs/css-min-height-scale,MIT,ISC,8
NPM/css-text-transform,https://github.com/mrmrs/css-text-transform,MIT,ISC,8
NPM/css-animation-fill-mode,https://github.com/mrmrs/css-animation-fill-mode,MIT,ISC,8
NPM/css-min-width-percentages,https://github.com/mrmrs/css-min-width-percentages,MIT,ISC,8
NPM/css-min-widths,https://github.com/mrmrs/css-min-widths,MIT,ISC,8
NPM/css-border-style,https://github.com/mrmrs/css-border-style,MIT,ISC,8
NPM/css-max-height-scale,https://github.com/mrmrs/css-max-height-scale,MIT,ISC,8
NPM/css-background-size,https://github.com/mrmrs/css-background-size,MIT,ISC,8
NPM/css-counter-increment,https://github.com/mrmrs/css-counter-increment,MIT,ISC,8
NPM/css-resize,https://github.com/mrmrs/css-resize,MIT,ISC,8
NPM/css-max-widths,https://github.com/mrmrs/css-max-widths,MIT,ISC,8
NPM/css-caption-side,https://github.com/mrmrs/css-caption-side,MIT,ISC,8
NPM/css-image-rendering,https://github.com/mrmrs/css-image-rendering,MIT,ISC,8
NPM/css-links,https://github.com/mrmrs/css-links,MIT,ISC,8
NPM/css-font-style,https://github.com/mrmrs/css-font-style,MIT,ISC,8
NPM/css-outlines,https://github.com/mrmrs/css-outlines,MIT,ISC,8
NPM/css-position,https://github.com/mrmrs/css-position,MIT,ISC,8
NPM/css-min-heights,https://github.com/mrmrs/css-min-heights,MIT,ISC,8
NPM/css-font-weight,https://github.com/mrmrs/css-font-weight,MIT,ISC,8
NPM/css-tabs,https://github.com/mrmrs/css-tabs,MIT,ISC,8
NPM/css-word-break,https://github.com/mrmrs/css-word-break,MIT,ISC,8
NPM/css-unicode-range,https://github.com/mrmrs/css-unicode-range,MIT,ISC,8
NPM/css-width-percentages,https://github.com/mrmrs/css-width-percentages,MIT,ISC,8
NPM/css-widths,https://github.com/mrmrs/css-widths,MIT,ISC,8
NPM/css-vertical-align,https://github.com/mrmrs/css-vertical-align,MIT,ISC,8
NPM/chmod-plus,https://github.com/garyrutland/npm-chmod-plus,MIT,ISC,8
NPM/vigour-shutter,https://github.com/vigour-io/shutter,MIT,ISC,8
NPM/css-column-fill,https://github.com/mrmrs/css-column-fill,MIT,ISC,8
NPM/extramailer,https://github.com/ErezAlster/extramailer,MIT,Apache-2.0,8
NPM/tern-openui5,https://github.com/TimoSta/tern-openui5,MIT,Apache-2.0,8
NPM/nodebb-plugin-olark,https://github.com/julianlam/nodebb-plugin-olark,MIT,BSD-2-Clause,8
NPM/stellar-payments,https://github.com/stellar/stellar-payments,MIT,ISC,8
NPM/nodebb-plugin-sso-smugmug,https://github.com/julianlam/nodebb-plugin-sso-smugmug,MIT,BSD-2-Clause,8
NPM/css-direction,https://github.com/mrmrs/css-direction,MIT,ISC,8
NPM/resync-srt,https://github.com/noffle/resync-srt,MIT,ISC,8
NPM/css-empty-cells,https://github.com/mrmrs/css-empty-cells,MIT,ISC,8
NPM/css-max-width-scale,https://github.com/mrmrs/css-max-width-scale,MIT,ISC,8
NPM/ocbesbn-react-components,https://github.com/OpusCapita/react-menus,MIT,Apache-2.0,8
NPM/typecheckjs,https://github.com/tritoon/typecheckjs,MIT,ISC,8
NPM/css-resolution,https://github.com/mrmrs/css-resolution,MIT,ISC,8
NPM/steroids-data,https://github.com/AppGyver/steroids-data,MIT,GPL-3.0+,8
NPM/nodebb-plugin-sso-sb,https://github.com/Seek-Bigger/nodebb-plugin-sso-sb,MIT,BSD-2-Clause,8
NPM/css-flex-direction,https://github.com/mrmrs/css-flex-direction,MIT,ISC,8
NPM/css-animation-delay,https://github.com/mrmrs/css-animation-delay,MIT,ISC,8
NPM/t1st3-assets,https://github.com/T1st3/t1st3-assets,MIT,GPL-2.0,8
NPM/react-native-android-kdb,https://github.com/ksanaforge/react-native-android-kdb,MIT,ISC,8
NPM/docxtemplaterCopy,https://github.com/P0rt3rH/docxtemplater,MIT,GPL-3.0,8
NPM/miera,https://github.com/robspassky/miera,MIT,Unlicense,8
NPM/ps-man,https://github.com/xsellier/node-ps,MIT,ISC,8
NPM/bs-websockets,https://github.com/cxa/bs-websockets,MIT,BSD-2-Clause,8
NPM/galaxy-api,https://github.com/mozilla/galaxy-api,MIT,BSD-3-Clause,8
NPM/palmtree,https://github.com/NodeOS/PalmTree,MIT,GPL-3.0,8
NPM/vigour-status-bar,https://github.com/vigour-io/statusbar,MIT,BSD-2-Clause,8
NPM/mozu-theme-helpers,https://github.com/Mozu/mozu-theme-helpers,MIT,Apache-2.0,8
NPM/node-compile,https://github.com/hellojixian/node-compiler,MIT,BSD-3-Clause,8
NPM/nerms,https://github.com/Kris-Kuiper/Nerms,MIT,GPL-3.0,8
NPM/atob-umd,https://github.com/t1st3-deprecate/atob-umd,MIT,GPL-2.0,8
NPM/btoa-umd,https://github.com/t1st3-deprecate/btoa-umd,MIT,GPL-2.0,8
NPM/bellerophon,https://github.com/arminhammer/bellerophon,MIT,Apache-2.0,8
NPM/weaviate,https://github.com/creativesoftwarefdn/weaviate,MIT,BSD-3-Clause,8
NPM/fortumo-sms-cordova-plugin,https://github.com/jamesjara/Fortumo-Sms-Gateway-Cordova-Plugin,MIT,Apache-2.0,8
NPM/json2dts,https://github.com/xperiments/json2dts,MIT,GPL-3.0,8
NPM/xmlrpc-message-umd,https://github.com/t1st3-deprecate/xmlrpc-message-umd,MIT,GPL-2.0,8
NPM/react-infinite-extended,https://github.com/shalstvedt/react-infinite-extended,MIT,BSD-3-Clause,8
NPM/teasim-shims,https://github.com/teasim/shims,MIT,BSD-3-Clause,8
NPM/slush-theme-patterns,https://github.com/Automattic/slush-theme-pattern-library,MIT,GPL-2.0,8
NPM/cordova-plugin-mupdf,https://github.com/davearata/cordova-plugin-mupdf,MIT,AGPL-3.0,8
NPM/gulp-sass-unicode-double-escape,https://github.com/Coximus/gulp-sass-unicode-double-escape,MIT,Artistic-2.0,8
NPM/node-keybase,https://github.com/taterbase/node-keybase,MIT,ISC,8
NPM/all-font-face-attrs,https://github.com/shinnn/all-font-face-attrs,MIT,Unlicense,8
NPM/mincer-eco,https://github.com/tonyyates/mincer-eco,MIT,GPL-2.0,8
NPM/locksmith,https://github.com/DanielHuisman/locksmith,MIT,ISC,8
NPM/ng-translate,https://github.com/PsykoSoldi3r/ngTranslate,MIT,Apache-2.0,8
NPM/freethrow,https://github.com/bigglesrocks/freethrow,MIT,GPL-2.0,8
NPM/npmsafe,https://github.com/ueqt/npmsafe,MIT,GPL-2.0,8
NPM/cordova-plugin-lightsensor,https://github.com/MangoTools/cordova-plugin-lightSensor,MIT,Apache-2.0,8
NPM/postcss-transition-shortcut,https://github.com/alexlibby/postcss-transition-shortcut,MIT,GPL-3.0,8
NPM/gotplod,https://github.com/Rostlab/JS16_ProjectB_Group6,MIT,GPL-3.0,8
NPM/jquery-floatheader,https://github.com/paramby/floatheader,MIT,GPL-2.0,8
NPM/react-native-quiltview,https://github.com/islate/react-native-quiltview,MIT,BSD-2-Clause,8
NPM/omd,https://github.com/tragle/omd,MIT,Apache-2.0,8
NPM/react-dately,https://github.com/souporserious/react-midnight,MIT,ISC,8
NPM/nodebb-plugin-share-vk,https://github.com/iiiyx/nodebb-plugin-share-vk,MIT,GPL-3.0,8
NPM/coffeeson,https://github.com/Squeegy/coffeeson.npm,MIT,WTFPL,8
NPM/lucid-router,https://github.com/spicydonuts/lucid-router,MIT,GPL-2.0,8
NPM/latches,https://github.com/gaussflayer/latches.js,MIT,ISC,8
NPM/exec_perl,https://github.com/tlqtangok/exec_perl,MIT,BSD-3-Clause,8
NPM/sakuraapi,https://github.com/sakuraapi/api,MIT,BSD-3-Clause,8
NPM/integratedcss,https://github.com/js-next/react-style,MIT,"",8
NPM/integratedstyle,https://github.com/js-next/react-style,MIT,"",8
NPM/ngscaffolding-auth,https://github.com/dbaines30/ngScaffolding-auth,MIT,GPL-3.0,8
NPM/noblemachine,https://github.com/noblesamurai/noblemachine,MIT,GPL-3.0,8
NPM/cli-shell,https://github.com/ferakpeter/cli-shell,MIT,GPL-3.0,8
NPM/cordova-plugin-intenthelper,https://github.com/txchen/adgap,MIT,GPL-2.0,8
NPM/@agilatech/htu21d,https://github.com/Agilatech/htu21d,MIT,ISC,8
NPM/awral,https://github.com/Metnew/awral,MIT,Apache-2.0,8
NPM/vsymfo-panel-theme,https://github.com/mikoweb/vsymfo-panel-bundle,MIT,LGPL-3.0,8
NPM/memoize-functions,https://github.com/team-767/memoize-functions,MIT,ISC,8
NPM/cflint,https://github.com/morgdenn/npm-cflint,MIT,BSD-3-Clause,8
NPM/winston-axon,https://github.com/mgesmundo/winston-axon,MIT,BSD-3-Clause,8
NPM/cordova-plugin-barometer,https://github.com/olton/cordova-plugin-barometer,MIT,BSD-3-Clause,8
NPM/promise-serial,https://github.com/brillout/promise-serial,MIT,CC0-1.0,8
NPM/obj-keypath,https://github.com/sethvincent/obj-keypath,MIT,ISC,8
NPM/abcnode,https://github.com/sergi/abcnode,MIT,MPL-2.0,8
NPM/grunt-commit-plugin,https://github.com/meltmedia/cadmium,MIT,Apache-2.0,8
NPM/angular-simpler-pagination,https://github.com/liorwohl/angular-simpler-pagination,MIT,Apache-2.0,8
NPM/grunt-html-builder,https://github.com/aaaristo/grunt-html-builder,MIT,Apache-2.0,8
NPM/live-wallpaper-ecorp,https://github.com/sidneys/live-wallpaper-ecorp,MIT,CC0-1.0,8
NPM/t2s,https://github.com/xingxiudong/t2s,MIT,Apache-2.0,8
NPM/com.commontime.cordova.beacon,https://github.com/commontime/com.commontime.cordova.beacon,MIT,Apache-2.0,8
NPM/exchange-live-cli,https://github.com/moxart/exchange-live-cli,MIT,Apache-2.0,8
NPM/empty-file-callback,https://github.com/shinnn/empty-file-callback,MIT,Unlicense,8
NPM/tz-areas,https://github.com/shinnn/tz-areas,MIT,Unlicense,8
NPM/exhibit-plugin-rollup,https://github.com/exhibitjs/exhibit,MIT,BSD-3-Clause,8
NPM/iced-db,https://github.com/maxtaco/iced-db,MIT,BSD-3-Clause,8
NPM/slush-stencil,https://github.com/ronik-design/slush-stencil,MIT,ISC,8
NPM/node-props,https://github.com/OhMeadhbh/node-props,MIT,BSD-3-Clause,8
NPM/ui-router-components,https://github.com/softsimon/ui-router-route-to-components,MIT,Unlicense,8
NPM/slush-gh-pages,https://github.com/ronik-design/slush-gh-pages,MIT,ISC,8
NPM/gharry,https://github.com/eclogue/gharry,MIT,Apache-2.0,8
NPM/tectonic-superagent,https://github.com/tonyhb/tectonic-superagent,MIT,GPL-3.0,8
NPM/osm-p2p-vector-tile-server,https://github.com/digidem/osm-p2p-vector-tile-server,MIT,BSD-2-Clause,8
NPM/spotifyjs,https://github.com/nutgaard/SpotifyHttpJs,MIT,Unlicense,8
NPM/melcore,https://github.com/abradley2/melcore,MIT,Unlicense,8
NPM/xenops,https://github.com/fingent/Xenops,MIT,GPL-2.0,8
NPM/lts,https://github.com/continuationlabs/lts,MIT,Apache-2.0,8
NPM/css-column-gap,https://github.com/mrmrs/css-column-gap,MIT,ISC,8
NPM/firebase_app,https://github.com/adityagundecha/firebase_app,MIT,Apache-2.0,8
NPM/blackjack-game-server,https://github.com/gsdriver/blackjack-game-server,MIT,Apache-2.0,8
NPM/singleton-class,https://github.com/LeoGears/singleton-class,MIT,ISC,8
NPM/crowdstart-analytics,https://github.com/hanzoai/track.js,MIT,BSD-3-Clause,8
NPM/when-cnct-ready,https://github.com/m59peacemaker/node-try-net-connect,MIT,CC0-1.0,8
NPM/openiab-cordova-plugin,https://github.com/onepf/OpenIAB-Cordova-Plugin,MIT,Apache-2.0,8
NPM/redux-saga-api,https://github.com/shengnian/redux-saga-api,MIT,Apache-2.0,8
NPM/pipescript,https://github.com/connectordb/pipescript,MIT,Apache-2.0,8
NPM/cantina-log,https://github.com/cantina/cantina-log,MIT,Apache-2.0,8
NPM/@gnosis.pm/gnosisjs,https://github.com/gnosis/gnosis.js,MIT,GPL-3.0,8
NPM/eip,https://github.com/Workable/eip,MIT,ISC,8
NPM/ontimize-web-ng2-map,https://github.com/OntimizeWeb/ontimize-web-ngx-map,MIT,Apache-2.0,8
NPM/base91,https://github.com/mscdex/base91.js,MIT,BSD-3-Clause,8
NPM/hubot-github-pr-reporter,https://github.com/usermindinc/hubot-github-pr-reporter,MIT,Apache-2.0,8
NPM/icr,https://github.com/libinqi/icr,MIT,Apache-2.0,8
NPM/helloshell,https://github.com/wl879/HelloShell,MIT,GPL-3.0,8
NPM/rho-cc-promise,https://github.com/paulmelnikow/rho-cc-promise,MIT,MPL-2.0,8
NPM/particularizable,https://github.com/ELLIOTTCABLE/particularizable,MIT,ISC,8
NPM/percival,https://github.com/ELLIOTTCABLE/percival,MIT,ISC,8
NPM/iupick,https://github.com/iupickmx/iupick-node,MIT,BSD-3-Clause,8
NPM/redis-conn-wrapper,https://github.com/marsoln/redis-wrapper,MIT,Apache-2.0,8
NPM/stratumn-sdk,https://github.com/stratumn/agent-client-js,MIT,Apache-2.0,8
NPM/twitter-klout,https://github.com/kenwalger/twitter-klout,MIT,Unlicense,8
NPM/cordova-plugin-baichuan,https://github.com/wenin819/cordova-plugin-baichuan,MIT,Apache-2.0,8
NPM/react-form-controlled-validate,https://github.com/seeden/react-form-controlled-validate,MIT,Apache-2.0,8
NPM/hain-plugin-screen,https://github.com/Acuf5928/hain-plugin-screen,MIT,GPL-2.0,8
NPM/xlatte,https://github.com/menendezpoo/xlatte,MIT,GPL-2.0,8
NPM/webpack-get-code-on-done,https://github.com/Metnew/webpack-get-code-on-done,MIT,Apache-2.0,8
NPM/cantina-assets,https://github.com/cantina/cantina-assets,MIT,Apache-2.0,8
NPM/@ignavia/ella,https://github.com/Ignavia/js-ella,MIT,ISC,8
NPM/dcbox,https://github.com/dcversus/dcbox,MIT,GPL-2.0,8
NPM/openui5.runtime.downloader,https://github.com/maugenst/openui5.runtime.downloader,MIT,Apache-2.0,8
NPM/@agilatech/rmy85000,https://github.com/Agilatech/rmy85000,MIT,ISC,8
NPM/redux-json-api-handlers,https://github.com/StartupCraft/redux-json-api-handlers,MIT,GPL-3.0,8
NPM/qnode-config,https://github.com/qiangyt/qnode-config,MIT,Apache-2.0,8
NPM/qnode-rest,https://github.com/qiangyt/qnode-rest,MIT,Apache-2.0,8
NPM/qnode-beans,https://github.com/qiangyt/qnode-beans,MIT,Apache-2.0,8
NPM/koe,https://github.com/awoojs/awoo,MIT,AGPL-3.0,8
NPM/setimmediate-napi,https://github.com/node-ffi-napi/setimmediate-napi,MIT,ISC,8
NPM/etcher-image-stream,https://github.com/resin-io-modules/etcher-image-stream,MIT,Apache-2.0,8
NPM/bmapflash,https://github.com/resin-io-modules/bmapflash,MIT,Apache-2.0,8
NPM/@hakatashi/eslint-config,https://github.com/hakatashi/eslint-config,MIT,Unlicense,8
NPM/arch-stream,https://github.com/falsandtru/spica,MIT,Apache-2.0,8
NPM/qdone,https://github.com/suredone/qdone,MIT,ISC,8
NPM/jsview,https://github.com/huangbh/jstpl,MIT,BSD-2-Clause,8
NPM/higooglefonts,https://github.com/saadqbal/HiGoogleFonts,MIT,Apache-2.0,8
NPM/generator-alt,https://github.com/jimzhan/generator-alt,MIT,BSD-2-Clause,8
NPM/hypersolar-dark,https://github.com/lewiscowper/hypersolar-dark,MIT,BSD-2-Clause,8
NPM/cozy-client,https://github.com/cozy/cozy-drive,MIT,AGPL-3.0,8
NPM/masq-client,https://github.com/QwantResearch/masq-client,MIT,Apache-2.0,8
NPM/cordova-plugin-ad-vungle,https://github.com/cranberrygame/cordova-plugin-ad-vungle,MIT,Apache-2.0,8
NPM/intl-lang,https://github.com/shadiabuhilal/rtl-detect,MIT,BSD-3-Clause,8
NPM/hyperterm-mild-dark,https://github.com/zacanger/hyperterm-mild-dark,MIT,WTFPL,8
NPM/wordish,https://github.com/cmroanirgo/wordish,MIT,GPL-3.0,8
NPM/bible-references,https://github.com/philholden/bible-references,MIT,CC0-1.0,8
NPM/salient_for_meteor,https://github.com/nyxtom/salient,MIT,GPL-2.0,8
NPM/iscroll-luo,https://github.com/javaLuo/iscroll-luo,MIT,Apache-2.0,8
NPM/react-onclick-toggle-display,https://github.com/manutorre/react-onclick-toggle-display,MIT,GPL-3.0,8
NPM/@plentymarkets/terra-components,https://github.com/plentymarkets/terra-components,MIT,AGPL-3.0,8
NPM/angular-mapexplorer,https://github.com/stratumn/angular-mapexplorer,MIT,Apache-2.0,8
NPM/ram-articles,https://github.com/rambethina/articles,MIT,Unlicense,8
NPM/react-svg-file-zoom-pan,https://github.com/ComPlat/react-svg-file-zoom-pan,MIT,GPL-2.0,8
NPM/leo-singleton-class,https://github.com/LeoGears/singleton-class,MIT,ISC,8
NPM/microservicebus.node,https://github.com/microServiceBus/microservicebus.node,MIT,Apache-2.0,8
NPM/dead-simple-crypt,https://github.com/sagivo/accept-bitcoin,MIT,Apache-2.0,8
NPM/react-web-chat,https://github.com/praekelt/react-web-chat,MIT,BSD-3-Clause,8
NPM/ts-force,https://github.com/ChuckJonas/ts-force,MIT,BSD-3-Clause,8
NPM/generator-material-react,https://github.com/leftstick/generator-react-mobx,MIT,GPL-3.0,8
NPM/react-with-media,https://github.com/beanloop/react-with-media,MIT,Apache-2.0,8
NPM/liquid-galaxy,https://github.com/LiquidGalaxyLAB/liquid-galaxy,MIT,Apache-2.0,8
NPM/node-oiio,https://github.com/euank/node-oiio,MIT,BSD-2-Clause,8
NPM/validator-as-promised,https://github.com/NGPixel/validator-as-promised,MIT,GPL-3.0,8
NPM/@ignavia/draph,https://github.com/Ignavia/js-draph,MIT,ISC,8
NPM/monoco,https://github.com/design-first/system-runtime,MIT,Apache-2.0,8
NPM/techstar-ai,https://github.com/techstar-inc/techstar-ai,MIT,LGPL-3.0,8
NPM/gulp-pug-scss,https://github.com/vldvel/gulp-pug-scss,MIT,GPL-2.0,8
NPM/mm-services-kademlia,https://github.com/MicroMinion/mm-services-kademlia,MIT,AGPL-3.0,7
NPM/brkfst-butter-cli,https://github.com/camdagr8/butter-cli,MIT,GPL-3.0,7
NPM/hubot-credit-card-number-generator,https://github.com/MonicaG/hubot-credit-card-number-generator,MIT,GPL-3.0,7
NPM/@matthewglover/hapi-wrapper,https://github.com/matthewglover/hapi-wrapper,MIT,Unlicense,7
NPM/jpeg-web-worker,https://github.com/kentmw/jpeg-web-worker,MIT,BSD-3-Clause,7
NPM/stylelint-config-cssplus,https://github.com/thoughtbit/stylelint-config-cssplus,MIT,Apache-2.0,7
NPM/@mattmazzola/penner,https://github.com/mattmazzola/penner,MIT,Unlicense,7
NPM/cordova-plugin-externalscreen-overscan,https://github.com/JHall79/cordova-plugin-externalscreen-overscan,MIT,Apache-2.0,7
NPM/nodebb-plugin-sso-ifsta,https://github.com/osufpp/nodebb-plugin-sso-ifsta,MIT,BSD-2-Clause,7
NPM/insane-openbazaar-api,https://github.com/insanity54/insane-openbazaar-api,MIT,Unlicense,7
NPM/flight-with-pjax,https://github.com/Torann/flight-with-pjax,MIT,BSD-2-Clause,7
NPM/cress-debug,https://github.com/xinchaobeta/cress-debug,MIT,Apache-2.0,7
NPM/yahoi,https://github.com/MatthiasBrandt/yahoi,MIT,GPL-3.0,7
NPM/wikifetch-modern,https://github.com/siemiatj/wikifetch-modern,MIT,ISC,7
NPM/onescript-set,https://github.com/OneScript/Seti,MIT,BSD-3-Clause,7
NPM/grunt-swagger-spec-generator,https://github.com/kospiotr/swagger-spec-generator,MIT,Apache-2.0,7
NPM/llama-rlsr-npm,https://github.com/HopefulLlama/llama-rlsr-npm,MIT,GPL-2.0,7
NPM/enb-pseudo-levels,https://github.com/enb/enb-bem-pseudo-levels,MIT,MPL-2.0,7
NPM/json2geojson,https://github.com/miccferr/json2geojson,MIT,Apache-2.0,7
NPM/nodebb-plugin-sso-steam-refactor,https://github.com/h0lybyte/nodebb-plugin-sso-steam-refactor,MIT,GPL-2.0,7
NPM/pilotweather,https://github.com/kenwalger/pilotweather,MIT,Unlicense,7
NPM/ory-redux-saga-fetch,https://github.com/ory/redux-saga-fetch,MIT,Apache-2.0,7
NPM/taskify_credits,https://github.com/taskify/taskify-credits,MIT,GPL-3.0,7
NPM/@agilatech/si1145,https://github.com/Agilatech/si1145,MIT,ISC,7
NPM/appengine-in-memory-taskqueue,https://github.com/crunchie84/appengine-in-memory-taskqueue-nodejs,MIT,Apache-2.0,7
NPM/notifyr,https://github.com/okize/notifyr,MIT,GPL-3.0+,7
NPM/node-red-node-lower-case,https://github.com/jenniferkosta/Node-Red-Lower-Case,MIT,Apache-2.0,7
NPM/mqemitter-child-process,https://github.com/mcollina/mqemitter-child-process,MIT,ISC,7
NPM/flow-bin-win,https://github.com/aabenoja/flow-bin,MIT,BSD-3-Clause,7
NPM/inject-prefetch,https://github.com/Jam3/inject-prefetch,MIT,ISC,7
NPM/iacm,https://github.com/abhipanda/iacm,MIT,Apache-2.0,7
NPM/model-collection,https://github.com/amadormf/model-collection,MIT,ISC,7
NPM/files-finder,https://github.com/alexismaster/scandir,MIT,BSD-3-Clause,7
NPM/node-red-contrib-can,https://github.com/technocreatives/node-red-contrib-can,MIT,ISC,7
NPM/react-toolbox-components,https://github.com/beanloop/react-toolbox-components,MIT,Apache-2.0,7
NPM/llama-rlsr-keep-a-changelog,https://github.com/HopefulLlama/llama-rlsr-keep-a-changelog,MIT,GPL-2.0,7
NPM/generator-sr-framework,https://github.com/sturobson/generator-sr-framework,MIT,Apache-2.0,7
NPM/kurento-room-server,https://github.com/AbdullahZN/kurento-room-node,MIT,GPL-3.0,7
NPM/gityup,https://github.com/hitautodestruct/gityup,MIT,GPL-2.0,7
NPM/opentok-archiving,https://github.com/opentok/accelerator-archiving-js,MIT,Apache-2.0,7
NPM/css-supported-property-value,https://github.com/DekuVirtuals/css-supported-property-value,MIT,Unlicense,7
NPM/carnivore,https://github.com/re1/carnivore,MIT,GPL-3.0,7
NPM/killall,https://github.com/i5ting/killall,MIT,Apache-2.0,7
NPM/post-receive,https://github.com/itsapi/post-receive,MIT,GPL-2.0,7
NPM/@request/length,https://github.com/request/length,MIT,Apache-2.0,7
NPM/cordova-plugin-externalscreen-test,https://github.com/JHall79/cordova-plugin-externalscreen-overscan,MIT,Apache-2.0,7
NPM/gitbook-style-rewrite,https://github.com/xwartz/gitbook-plugin-style-rewrite,MIT,Apache-2.0,7
